山楂,山东,7.00,4.00,6.00,济南堤口果品批发市场,2019-11-15
山楂,山东,7.00,4.00,5.00,济南堤口果品批发市场,2019-11-14
山楂,山东,7.00,4.00,5.00,济南堤口果品批发市场,2019-11-11
山楂,山东,7.00,4.00,5.00,济南堤口果品批发市场,2019-11-11
山楂,,7.00,6.00,6.50,北京大洋路农副产品批发市场,
山楂,,24.00,4.50,7.05,无锡锡澄果品批发交易市场,
山楂,,7.00,6.00,6.50,北京大洋路农副产品批发市场,2019-10-30
山里红,怀柔,7.30,3.80,5.60,北京顺鑫石门农副产品批发市场,2019-7-23
山里红,怀柔,7.30,3.80,5.60,北京顺鑫石门农副产品批发市场,2019-7-15
山里红,怀柔,7.30,3.80,5.60,北京顺鑫石门农副产品批发市场,2019-6-3
山楂,,7.00,6.00,6.50,北京大洋路农副产品批发市场,2019-6-1
山楂,,7.00,6.00,6.50,北京大洋路农副产品批发市场,2019-5-28
山楂,,7.00,6.00,6.50,北京大洋路农副产品批发市场,2019-5-26
山楂,山东,14.00,4.00,5.00,济南堤口果品批发市场,
山楂,山东,14.00,4.00,5.00,济南堤口果品批发市场,2019-5-20
红提,,30.00,7.50,22.49,无锡锡澄果品批发交易市场,2020-2-18
进口黑提,,43.75,12.50,25.86,无锡锡澄果品批发交易市场,2020-2-18
巨峰葡萄,山东浙江|普通|公斤,6.00,4.40,5.20,河南万邦国际农产品物流股份,2020-2-18
进口黑提,,46.00,18.50,27.52,无锡锡澄果品批发交易市场,2020-1-19
红提,,36.00,2.86,23.19,无锡锡澄果品批发交易市场,2020-1-19
巨峰葡萄,山东浙江|普通|公斤,6.00,4.40,5.20,河南万邦国际农产品物流股份,2020-1-19
巨峰葡萄,山东-胶东半岛、河北、辽宁,10.00,7.00,8.00,济南堤口果品批发市场,2020-1-19
巨峰葡萄,山东-胶东半岛、河北、辽宁,10.00,7.00,8.00,济南堤口果品批发市场,2019-12-16
巨峰葡萄,山东-胶东半岛、河北、辽宁,10.00,7.00,8.00,济南堤口果品批发市场,2019-11-26
黑提,,14.00,8.00,11.70,无锡锡澄果品批发交易市场,
醉金香葡萄,,,,19.60,天惠超市,2019-11-15
巨峰葡萄,山东-胶东半岛、河北、辽宁,10.00,7.00,8.00,济南堤口果品批发市场,2019-11-15
龙眼葡萄,,,4.40,4.40,河北省张家口市怀来县京西果菜批发市场,
巨峰葡萄,山东-胶东半岛、河北、辽宁,10.00,7.00,8.00,济南堤口果品批发市场,
玫瑰香葡萄,河北|普通|公斤,5.00,5.00,5.00,河南万邦国际农产品物流股份,2019-11-15
巨峰葡萄,山东浙江|普通|公斤,6.00,4.40,5.20,河南万邦国际农产品物流股份,2019-11-15
马奶葡萄,,10.00,8.00,9.00,北京大洋路农副产品批发市场,2019-11-15
玫瑰香葡萄,河北,16.00,7.00,8.00,济南堤口果品批发市场,2019-11-13
红提,,30.00,7.50,22.49,无锡锡澄果品批发交易市场,2020-2-18
进口黑提,,43.75,12.50,25.86,无锡锡澄果品批发交易市场,2020-2-18
巨峰葡萄,山东浙江|普通|公斤,6.00,4.40,5.20,河南万邦国际农产品物流股份,2020-2-18
进口黑提,,46.00,18.50,27.52,无锡锡澄果品批发交易市场,2020-1-19
红提,,36.00,2.86,23.19,无锡锡澄果品批发交易市场,2020-1-19
巨峰葡萄,山东浙江|普通|公斤,6.00,4.40,5.20,河南万邦国际农产品物流股份,2020-1-19
巨峰葡萄,山东-胶东半岛、河北、辽宁,10.00,7.00,8.00,济南堤口果品批发市场,2020-1-19
巨峰葡萄,山东-胶东半岛、河北、辽宁,10.00,7.00,8.00,济南堤口果品批发市场,2019-12-16
巨峰葡萄,山东-胶东半岛、河北、辽宁,10.00,7.00,8.00,济南堤口果品批发市场,2019-11-26
黑提,,14.00,8.00,11.70,无锡锡澄果品批发交易市场,
醉金香葡萄,,,,19.60,天惠超市,2019-11-15
巨峰葡萄,山东-胶东半岛、河北、辽宁,10.00,7.00,8.00,济南堤口果品批发市场,2019-11-15
龙眼葡萄,,,4.40,4.40,河北省张家口市怀来县京西果菜批发市场,
巨峰葡萄,山东-胶东半岛、河北、辽宁,10.00,7.00,8.00,济南堤口果品批发市场,
玫瑰香葡萄,河北|普通|公斤,5.00,5.00,5.00,河南万邦国际农产品物流股份,2019-11-15
巨峰葡萄,山东浙江|普通|公斤,6.00,4.40,5.20,河南万邦国际农产品物流股份,2019-11-15
马奶葡萄,,10.00,8.00,9.00,北京大洋路农副产品批发市场,2019-11-15
玫瑰香葡萄,河北,16.00,7.00,8.00,济南堤口果品批发市场,2019-11-13
红提,,30.00,7.50,22.49,无锡锡澄果品批发交易市场,2020-2-18
进口黑提,,43.75,12.50,25.86,无锡锡澄果品批发交易市场,2020-2-18
巨峰葡萄,山东浙江|普通|公斤,6.00,4.40,5.20,河南万邦国际农产品物流股份,2020-2-18
进口黑提,,46.00,18.50,27.52,无锡锡澄果品批发交易市场,2020-1-19
红提,,36.00,2.86,23.19,无锡锡澄果品批发交易市场,2020-1-19
巨峰葡萄,山东浙江|普通|公斤,6.00,4.40,5.20,河南万邦国际农产品物流股份,2020-1-19
巨峰葡萄,山东-胶东半岛、河北、辽宁,10.00,7.00,8.00,济南堤口果品批发市场,2020-1-19
巨峰葡萄,山东-胶东半岛、河北、辽宁,10.00,7.00,8.00,济南堤口果品批发市场,2019-12-16
巨峰葡萄,山东-胶东半岛、河北、辽宁,10.00,7.00,8.00,济南堤口果品批发市场,2019-11-26
黑提,,14.00,8.00,11.70,无锡锡澄果品批发交易市场,
醉金香葡萄,,,,19.60,天惠超市,2019-11-15
巨峰葡萄,山东-胶东半岛、河北、辽宁,10.00,7.00,8.00,济南堤口果品批发市场,2019-11-15
龙眼葡萄,,,4.40,4.40,河北省张家口市怀来县京西果菜批发市场,
巨峰葡萄,山东-胶东半岛、河北、辽宁,10.00,7.00,8.00,济南堤口果品批发市场,
玫瑰香葡萄,河北|普通|公斤,5.00,5.00,5.00,河南万邦国际农产品物流股份,2019-11-15
巨峰葡萄,山东浙江|普通|公斤,6.00,4.40,5.20,河南万邦国际农产品物流股份,2019-11-15
马奶葡萄,,10.00,8.00,9.00,北京大洋路农副产品批发市场,2019-11-15
玫瑰香葡萄,河北,16.00,7.00,8.00,济南堤口果品批发市场,2019-11-13
红提,,30.00,7.50,22.49,无锡锡澄果品批发交易市场,2020-2-18
进口黑提,,43.75,12.50,25.86,无锡锡澄果品批发交易市场,2020-2-18
巨峰葡萄,山东浙江|普通|公斤,6.00,4.40,5.20,河南万邦国际农产品物流股份,2020-2-18
进口黑提,,46.00,18.50,27.52,无锡锡澄果品批发交易市场,2020-1-19
红提,,36.00,2.86,23.19,无锡锡澄果品批发交易市场,2020-1-19
巨峰葡萄,山东浙江|普通|公斤,6.00,4.40,5.20,河南万邦国际农产品物流股份,2020-1-19
巨峰葡萄,山东-胶东半岛、河北、辽宁,10.00,7.00,8.00,济南堤口果品批发市场,2020-1-19
巨峰葡萄,山东-胶东半岛、河北、辽宁,10.00,7.00,8.00,济南堤口果品批发市场,2019-12-16
巨峰葡萄,山东-胶东半岛、河北、辽宁,10.00,7.00,8.00,济南堤口果品批发市场,2019-11-26
黑提,,14.00,8.00,11.70,无锡锡澄果品批发交易市场,
醉金香葡萄,,,,19.60,天惠超市,2019-11-15
巨峰葡萄,山东-胶东半岛、河北、辽宁,10.00,7.00,8.00,济南堤口果品批发市场,2019-11-15
龙眼葡萄,,,4.40,4.40,河北省张家口市怀来县京西果菜批发市场,
巨峰葡萄,山东-胶东半岛、河北、辽宁,10.00,7.00,8.00,济南堤口果品批发市场,
玫瑰香葡萄,河北|普通|公斤,5.00,5.00,5.00,河南万邦国际农产品物流股份,2019-11-15
巨峰葡萄,山东浙江|普通|公斤,6.00,4.40,5.20,河南万邦国际农产品物流股份,2019-11-15
马奶葡萄,,10.00,8.00,9.00,北京大洋路农副产品批发市场,2019-11-15
玫瑰香葡萄,河北,16.00,7.00,8.00,济南堤口果品批发市场,2019-11-13
红提,,30.00,7.50,22.49,无锡锡澄果品批发交易市场,2020-2-18
进口黑提,,43.75,12.50,25.86,无锡锡澄果品批发交易市场,2020-2-18
巨峰葡萄,山东浙江|普通|公斤,6.00,4.40,5.20,河南万邦国际农产品物流股份,2020-2-18
进口黑提,,46.00,18.50,27.52,无锡锡澄果品批发交易市场,2020-1-19
红提,,36.00,2.86,23.19,无锡锡澄果品批发交易市场,2020-1-19
巨峰葡萄,山东浙江|普通|公斤,6.00,4.40,5.20,河南万邦国际农产品物流股份,2020-1-19
巨峰葡萄,山东-胶东半岛、河北、辽宁,10.00,7.00,8.00,济南堤口果品批发市场,2020-1-19
巨峰葡萄,山东-胶东半岛、河北、辽宁,10.00,7.00,8.00,济南堤口果品批发市场,2019-12-16
巨峰葡萄,山东-胶东半岛、河北、辽宁,10.00,7.00,8.00,济南堤口果品批发市场,2019-11-26
黑提,,14.00,8.00,11.70,无锡锡澄果品批发交易市场,
醉金香葡萄,,,,19.60,天惠超市,2019-11-15
巨峰葡萄,山东-胶东半岛、河北、辽宁,10.00,7.00,8.00,济南堤口果品批发市场,2019-11-15
龙眼葡萄,,,4.40,4.40,河北省张家口市怀来县京西果菜批发市场,
巨峰葡萄,山东-胶东半岛、河北、辽宁,10.00,7.00,8.00,济南堤口果品批发市场,
玫瑰香葡萄,河北|普通|公斤,5.00,5.00,5.00,河南万邦国际农产品物流股份,2019-11-15
巨峰葡萄,山东浙江|普通|公斤,6.00,4.40,5.20,河南万邦国际农产品物流股份,2019-11-15
马奶葡萄,,10.00,8.00,9.00,北京大洋路农副产品批发市场,2019-11-15
玫瑰香葡萄,河北,16.00,7.00,8.00,济南堤口果品批发市场,2019-11-13
红提,,30.00,7.50,22.49,无锡锡澄果品批发交易市场,2020-2-18
进口黑提,,43.75,12.50,25.86,无锡锡澄果品批发交易市场,2020-2-18
巨峰葡萄,山东浙江|普通|公斤,6.00,4.40,5.20,河南万邦国际农产品物流股份,2020-2-18
进口黑提,,46.00,18.50,27.52,无锡锡澄果品批发交易市场,2020-1-19
红提,,36.00,2.86,23.19,无锡锡澄果品批发交易市场,2020-1-19
巨峰葡萄,山东浙江|普通|公斤,6.00,4.40,5.20,河南万邦国际农产品物流股份,2020-1-19
巨峰葡萄,山东-胶东半岛、河北、辽宁,10.00,7.00,8.00,济南堤口果品批发市场,2020-1-19
巨峰葡萄,山东-胶东半岛、河北、辽宁,10.00,7.00,8.00,济南堤口果品批发市场,2019-12-16
巨峰葡萄,山东-胶东半岛、河北、辽宁,10.00,7.00,8.00,济南堤口果品批发市场,2019-11-26
黑提,,14.00,8.00,11.70,无锡锡澄果品批发交易市场,
醉金香葡萄,,,,19.60,天惠超市,2019-11-15
巨峰葡萄,山东-胶东半岛、河北、辽宁,10.00,7.00,8.00,济南堤口果品批发市场,2019-11-15
龙眼葡萄,,,4.40,4.40,河北省张家口市怀来县京西果菜批发市场,
巨峰葡萄,山东-胶东半岛、河北、辽宁,10.00,7.00,8.00,济南堤口果品批发市场,
玫瑰香葡萄,河北|普通|公斤,5.00,5.00,5.00,河南万邦国际农产品物流股份,2019-11-15
巨峰葡萄,山东浙江|普通|公斤,6.00,4.40,5.20,河南万邦国际农产品物流股份,2019-11-15
马奶葡萄,,10.00,8.00,9.00,北京大洋路农副产品批发市场,2019-11-15
玫瑰香葡萄,河北,16.00,7.00,8.00,济南堤口果品批发市场,2019-11-13
红提,,30.00,7.50,22.49,无锡锡澄果品批发交易市场,2020-2-18
进口黑提,,43.75,12.50,25.86,无锡锡澄果品批发交易市场,2020-2-18
巨峰葡萄,山东浙江|普通|公斤,6.00,4.40,5.20,河南万邦国际农产品物流股份,2020-2-18
进口黑提,,46.00,18.50,27.52,无锡锡澄果品批发交易市场,2020-1-19
红提,,36.00,2.86,23.19,无锡锡澄果品批发交易市场,2020-1-19
巨峰葡萄,山东浙江|普通|公斤,6.00,4.40,5.20,河南万邦国际农产品物流股份,2020-1-19
巨峰葡萄,山东-胶东半岛、河北、辽宁,10.00,7.00,8.00,济南堤口果品批发市场,2020-1-19
巨峰葡萄,山东-胶东半岛、河北、辽宁,10.00,7.00,8.00,济南堤口果品批发市场,2019-12-16
巨峰葡萄,山东-胶东半岛、河北、辽宁,10.00,7.00,8.00,济南堤口果品批发市场,2019-11-26
黑提,,14.00,8.00,11.70,无锡锡澄果品批发交易市场,
醉金香葡萄,,,,19.60,天惠超市,2019-11-15
巨峰葡萄,山东-胶东半岛、河北、辽宁,10.00,7.00,8.00,济南堤口果品批发市场,2019-11-15
龙眼葡萄,,,4.40,4.40,河北省张家口市怀来县京西果菜批发市场,
巨峰葡萄,山东-胶东半岛、河北、辽宁,10.00,7.00,8.00,济南堤口果品批发市场,
玫瑰香葡萄,河北|普通|公斤,5.00,5.00,5.00,河南万邦国际农产品物流股份,2019-11-15
巨峰葡萄,山东浙江|普通|公斤,6.00,4.40,5.20,河南万邦国际农产品物流股份,2019-11-15
马奶葡萄,,10.00,8.00,9.00,北京大洋路农副产品批发市场,2019-11-15
玫瑰香葡萄,河北,16.00,7.00,8.00,济南堤口果品批发市场,2019-11-13
红提,,30.00,7.50,22.49,无锡锡澄果品批发交易市场,2020-2-18
进口黑提,,43.75,12.50,25.86,无锡锡澄果品批发交易市场,2020-2-18
巨峰葡萄,山东浙江|普通|公斤,6.00,4.40,5.20,河南万邦国际农产品物流股份,2020-2-18
进口黑提,,46.00,18.50,27.52,无锡锡澄果品批发交易市场,2020-1-19
红提,,36.00,2.86,23.19,无锡锡澄果品批发交易市场,2020-1-19
巨峰葡萄,山东浙江|普通|公斤,6.00,4.40,5.20,河南万邦国际农产品物流股份,2020-1-19
巨峰葡萄,山东-胶东半岛、河北、辽宁,10.00,7.00,8.00,济南堤口果品批发市场,2020-1-19
巨峰葡萄,山东-胶东半岛、河北、辽宁,10.00,7.00,8.00,济南堤口果品批发市场,2019-12-16
巨峰葡萄,山东-胶东半岛、河北、辽宁,10.00,7.00,8.00,济南堤口果品批发市场,2019-11-26
黑提,,14.00,8.00,11.70,无锡锡澄果品批发交易市场,
醉金香葡萄,,,,19.60,天惠超市,2019-11-15
巨峰葡萄,山东-胶东半岛、河北、辽宁,10.00,7.00,8.00,济南堤口果品批发市场,2019-11-15
龙眼葡萄,,,4.40,4.40,河北省张家口市怀来县京西果菜批发市场,
巨峰葡萄,山东-胶东半岛、河北、辽宁,10.00,7.00,8.00,济南堤口果品批发市场,
玫瑰香葡萄,河北|普通|公斤,5.00,5.00,5.00,河南万邦国际农产品物流股份,2019-11-15
巨峰葡萄,山东浙江|普通|公斤,6.00,4.40,5.20,河南万邦国际农产品物流股份,2019-11-15
马奶葡萄,,10.00,8.00,9.00,北京大洋路农副产品批发市场,2019-11-15
玫瑰香葡萄,河北,16.00,7.00,8.00,济南堤口果品批发市场,2019-11-13
红提,,30.00,7.50,22.49,无锡锡澄果品批发交易市场,2020-2-18
进口黑提,,43.75,12.50,25.86,无锡锡澄果品批发交易市场,2020-2-18
巨峰葡萄,山东浙江|普通|公斤,6.00,4.40,5.20,河南万邦国际农产品物流股份,2020-2-18
进口黑提,,46.00,18.50,27.52,无锡锡澄果品批发交易市场,2020-1-19
红提,,36.00,2.86,23.19,无锡锡澄果品批发交易市场,2020-1-19
巨峰葡萄,山东浙江|普通|公斤,6.00,4.40,5.20,河南万邦国际农产品物流股份,2020-1-19
巨峰葡萄,山东-胶东半岛、河北、辽宁,10.00,7.00,8.00,济南堤口果品批发市场,2020-1-19
巨峰葡萄,山东-胶东半岛、河北、辽宁,10.00,7.00,8.00,济南堤口果品批发市场,2019-12-16
巨峰葡萄,山东-胶东半岛、河北、辽宁,10.00,7.00,8.00,济南堤口果品批发市场,2019-11-26
黑提,,14.00,8.00,11.70,无锡锡澄果品批发交易市场,
醉金香葡萄,,,,19.60,天惠超市,2019-11-15
巨峰葡萄,山东-胶东半岛、河北、辽宁,10.00,7.00,8.00,济南堤口果品批发市场,2019-11-15
龙眼葡萄,,,4.40,4.40,河北省张家口市怀来县京西果菜批发市场,
巨峰葡萄,山东-胶东半岛、河北、辽宁,10.00,7.00,8.00,济南堤口果品批发市场,
玫瑰香葡萄,河北|普通|公斤,5.00,5.00,5.00,河南万邦国际农产品物流股份,2019-11-15
巨峰葡萄,山东浙江|普通|公斤,6.00,4.40,5.20,河南万邦国际农产品物流股份,2019-11-15
马奶葡萄,,10.00,8.00,9.00,北京大洋路农副产品批发市场,2019-11-15
玫瑰香葡萄,河北,16.00,7.00,8.00,济南堤口果品批发市场,2019-11-13
红提,,30.00,7.50,22.49,无锡锡澄果品批发交易市场,2020-2-18
进口黑提,,43.75,12.50,25.86,无锡锡澄果品批发交易市场,2020-2-18
巨峰葡萄,山东浙江|普通|公斤,6.00,4.40,5.20,河南万邦国际农产品物流股份,2020-2-18
进口黑提,,46.00,18.50,27.52,无锡锡澄果品批发交易市场,2020-1-19
红提,,36.00,2.86,23.19,无锡锡澄果品批发交易市场,2020-1-19
巨峰葡萄,山东浙江|普通|公斤,6.00,4.40,5.20,河南万邦国际农产品物流股份,2020-1-19
巨峰葡萄,山东-胶东半岛、河北、辽宁,10.00,7.00,8.00,济南堤口果品批发市场,2020-1-19
巨峰葡萄,山东-胶东半岛、河北、辽宁,10.00,7.00,8.00,济南堤口果品批发市场,2019-12-16
巨峰葡萄,山东-胶东半岛、河北、辽宁,10.00,7.00,8.00,济南堤口果品批发市场,2019-11-26
黑提,,14.00,8.00,11.70,无锡锡澄果品批发交易市场,
醉金香葡萄,,,,19.60,天惠超市,2019-11-15
巨峰葡萄,山东-胶东半岛、河北、辽宁,10.00,7.00,8.00,济南堤口果品批发市场,2019-11-15
龙眼葡萄,,,4.40,4.40,河北省张家口市怀来县京西果菜批发市场,
巨峰葡萄,山东-胶东半岛、河北、辽宁,10.00,7.00,8.00,济南堤口果品批发市场,
玫瑰香葡萄,河北|普通|公斤,5.00,5.00,5.00,河南万邦国际农产品物流股份,2019-11-15
巨峰葡萄,山东浙江|普通|公斤,6.00,4.40,5.20,河南万邦国际农产品物流股份,2019-11-15
马奶葡萄,,10.00,8.00,9.00,北京大洋路农副产品批发市场,2019-11-15
玫瑰香葡萄,河北,16.00,7.00,8.00,济南堤口果品批发市场,2019-11-13
红提,,30.00,7.50,22.49,无锡锡澄果品批发交易市场,2020-2-18
进口黑提,,43.75,12.50,25.86,无锡锡澄果品批发交易市场,2020-2-18
巨峰葡萄,山东浙江|普通|公斤,6.00,4.40,5.20,河南万邦国际农产品物流股份,2020-2-18
进口黑提,,46.00,18.50,27.52,无锡锡澄果品批发交易市场,2020-1-19
红提,,36.00,2.86,23.19,无锡锡澄果品批发交易市场,2020-1-19
巨峰葡萄,山东浙江|普通|公斤,6.00,4.40,5.20,河南万邦国际农产品物流股份,2020-1-19
巨峰葡萄,山东-胶东半岛、河北、辽宁,10.00,7.00,8.00,济南堤口果品批发市场,2020-1-19
巨峰葡萄,山东-胶东半岛、河北、辽宁,10.00,7.00,8.00,济南堤口果品批发市场,2019-12-16
巨峰葡萄,山东-胶东半岛、河北、辽宁,10.00,7.00,8.00,济南堤口果品批发市场,2019-11-26
黑提,,14.00,8.00,11.70,无锡锡澄果品批发交易市场,
醉金香葡萄,,,,19.60,天惠超市,2019-11-15
巨峰葡萄,山东-胶东半岛、河北、辽宁,10.00,7.00,8.00,济南堤口果品批发市场,2019-11-15
龙眼葡萄,,,4.40,4.40,河北省张家口市怀来县京西果菜批发市场,
巨峰葡萄,山东-胶东半岛、河北、辽宁,10.00,7.00,8.00,济南堤口果品批发市场,
玫瑰香葡萄,河北|普通|公斤,5.00,5.00,5.00,河南万邦国际农产品物流股份,2019-11-15
巨峰葡萄,山东浙江|普通|公斤,6.00,4.40,5.20,河南万邦国际农产品物流股份,2019-11-15
马奶葡萄,,10.00,8.00,9.00,北京大洋路农副产品批发市场,2019-11-15
玫瑰香葡萄,河北,16.00,7.00,8.00,济南堤口果品批发市场,2019-11-13
红提,,30.00,7.50,22.49,无锡锡澄果品批发交易市场,2020-2-18
进口黑提,,43.75,12.50,25.86,无锡锡澄果品批发交易市场,2020-2-18
巨峰葡萄,山东浙江|普通|公斤,6.00,4.40,5.20,河南万邦国际农产品物流股份,2020-2-18
进口黑提,,46.00,18.50,27.52,无锡锡澄果品批发交易市场,2020-1-19
红提,,36.00,2.86,23.19,无锡锡澄果品批发交易市场,2020-1-19
巨峰葡萄,山东浙江|普通|公斤,6.00,4.40,5.20,河南万邦国际农产品物流股份,2020-1-19
巨峰葡萄,山东-胶东半岛、河北、辽宁,10.00,7.00,8.00,济南堤口果品批发市场,2020-1-19
巨峰葡萄,山东-胶东半岛、河北、辽宁,10.00,7.00,8.00,济南堤口果品批发市场,2019-12-16
巨峰葡萄,山东-胶东半岛、河北、辽宁,10.00,7.00,8.00,济南堤口果品批发市场,2019-11-26
黑提,,14.00,8.00,11.70,无锡锡澄果品批发交易市场,
醉金香葡萄,,,,19.60,天惠超市,2019-11-15
巨峰葡萄,山东-胶东半岛、河北、辽宁,10.00,7.00,8.00,济南堤口果品批发市场,2019-11-15
龙眼葡萄,,,4.40,4.40,河北省张家口市怀来县京西果菜批发市场,
巨峰葡萄,山东-胶东半岛、河北、辽宁,10.00,7.00,8.00,济南堤口果品批发市场,
玫瑰香葡萄,河北|普通|公斤,5.00,5.00,5.00,河南万邦国际农产品物流股份,2019-11-15
巨峰葡萄,山东浙江|普通|公斤,6.00,4.40,5.20,河南万邦国际农产品物流股份,2019-11-15
马奶葡萄,,10.00,8.00,9.00,北京大洋路农副产品批发市场,2019-11-15
玫瑰香葡萄,河北,16.00,7.00,8.00,济南堤口果品批发市场,2019-11-13
红提,,30.00,7.50,22.49,无锡锡澄果品批发交易市场,2020-2-18
进口黑提,,43.75,12.50,25.86,无锡锡澄果品批发交易市场,2020-2-18
巨峰葡萄,山东浙江|普通|公斤,6.00,4.40,5.20,河南万邦国际农产品物流股份,2020-2-18
进口黑提,,46.00,18.50,27.52,无锡锡澄果品批发交易市场,2020-1-19
红提,,36.00,2.86,23.19,无锡锡澄果品批发交易市场,2020-1-19
巨峰葡萄,山东浙江|普通|公斤,6.00,4.40,5.20,河南万邦国际农产品物流股份,2020-1-19
巨峰葡萄,山东-胶东半岛、河北、辽宁,10.00,7.00,8.00,济南堤口果品批发市场,2020-1-19
巨峰葡萄,山东-胶东半岛、河北、辽宁,10.00,7.00,8.00,济南堤口果品批发市场,2019-12-16
巨峰葡萄,山东-胶东半岛、河北、辽宁,10.00,7.00,8.00,济南堤口果品批发市场,2019-11-26
黑提,,14.00,8.00,11.70,无锡锡澄果品批发交易市场,
醉金香葡萄,,,,19.60,天惠超市,2019-11-15
巨峰葡萄,山东-胶东半岛、河北、辽宁,10.00,7.00,8.00,济南堤口果品批发市场,2019-11-15
龙眼葡萄,,,4.40,4.40,河北省张家口市怀来县京西果菜批发市场,
巨峰葡萄,山东-胶东半岛、河北、辽宁,10.00,7.00,8.00,济南堤口果品批发市场,
玫瑰香葡萄,河北|普通|公斤,5.00,5.00,5.00,河南万邦国际农产品物流股份,2019-11-15
巨峰葡萄,山东浙江|普通|公斤,6.00,4.40,5.20,河南万邦国际农产品物流股份,2019-11-15
马奶葡萄,,10.00,8.00,9.00,北京大洋路农副产品批发市场,2019-11-15
玫瑰香葡萄,河北,16.00,7.00,8.00,济南堤口果品批发市场,2019-11-13
荔枝,,40.00,30.00,35.00,北京大洋路农副产品批发市场,2019-12-28
桂味荔枝,,,,96.00,北京大洋路农副产品批发市场,2019-11-23
小核荔枝,越南/海南|普通|公斤,13.80,13.80,13.80,河南万邦国际农产品物流股份,2019-11-12
桂味荔枝,,,,96.00,河南万邦国际农产品物流股份,2019-10-30
桂味荔枝,,,,96.00,山西省太原市河西农副产品市场,2019-7-23
桂味荔枝,,,,96.00,河南万邦国际农产品物流股份,2019-7-21
荔枝,海南、广东,30.00,20.00,24.00,济南堤口果品批发市场,
桂味荔枝,,,,96.00,,2019-7-6
白糖罂荔枝,,43.00,12.50,23.81,无锡锡澄果品批发交易市场,2019-6-1
白糖罂荔枝,,39.00,11.50,19.04,无锡锡澄果品批发交易市场,2019-5-28
荔枝,,,,96.00,山西省太原市河西农副产品市场,2019-5-26
荔枝,,,,96.00,山西省太原市河西农副产品市场,2019-5-24
荔枝,,,,96.00,天惠超市,2019-5-20
白糖罂荔枝,,51.00,2.75,31.40,无锡锡澄果品批发交易市场,2019-5-11
草莓,安徽/本地|普通|公斤,40.00,18.00,29.00,河南万邦国际农产品物流股份,2019-12-28
草莓,,54.00,1.30,34.55,无锡锡澄果品批发交易市场,2019-11-23
草莓,,54.00,1.00,34.15,无锡锡澄果品批发交易市场,
草莓,,69.00,5.33,49.11,无锡锡澄果品批发交易市场,2019-11-2
草莓,,47.00,3.50,27.42,无锡锡澄果品批发交易市场,
草莓,,40.00,3.33,26.35,无锡锡澄果品批发交易市场,2019-7-23
草莓(盒装）,,,,10.80,北京大洋路农副产品批发市场,2019-7-19
草莓,,47.00,8.67,27.62,无锡锡澄果品批发交易市场,2019-7-13
草莓,,47.37,18.00,24.44,无锡锡澄果品批发交易市场,2019-5-28
草莓(盒装）,,,,10.80,北京大洋路农副产品批发市场,
草莓(盒装）,,,,10.80,济南堤口果品批发市场,2019-5-24
草莓(盒装）,,,,10.80,天惠超市,2019-5-20
进口龙眼,,25.00,2.27,13.73,无锡锡澄果品批发交易市场,2020-2-18
进口龙眼,,25.00,2.27,13.73,无锡锡澄果品批发交易市场,2020-2-18
进口龙眼,,37.00,6.00,17.69,无锡锡澄果品批发交易市场,2020-1-19
不知火桔子,,27.50,1.43,10.48,无锡锡澄果品批发交易市场,2020-1-6
进口龙眼,,28.33,6.67,16.76,无锡锡澄果品批发交易市场,2020-1-6
龙眼,泰国/普通/公斤,12.80,8.00,10.40,河南万邦国际农产品物流股份,2019-12-28
进口龙眼,,25.00,7.92,12.16,无锡锡澄果品批发交易市场,2019-11-26
进口龙眼,,25.00,7.92,12.16,无锡锡澄果品批发交易市场,2019-11-26
礼盒龙眼,,,,45.00,河南万邦国际农产品物流股份,2019-11-24
进口龙眼,,21.67,1.25,12.18,无锡锡澄果品批发交易市场,2019-11-23
礼盒龙眼,,,,45.00,天惠超市,2019-11-15
进口龙眼,,25.00,2.73,13.60,无锡锡澄果品批发交易市场,2019-11-14
进口龙眼,,34.00,8.33,14.43,无锡锡澄果品批发交易市场,2019-11-12
礼盒龙眼,,,,45.00,河北省张家口市怀来县京西果菜批发市场,2019-11-6
进口龙眼,,25.00,5.00,13.83,无锡锡澄果品批发交易市场,2019-11-5
龙眼葡萄,,,4.00,4.00,河北省张家口市怀来县京西果菜批发市场,2019-11-5
进口龙眼,,25.00,5.00,13.83,无锡锡澄果品批发交易市场,2019-11-4
进口龙眼,,35.00,7.69,13.26,无锡锡澄果品批发交易市场,2019-11-2
礼盒龙眼,,,,45.00,河北省张家口市怀来县京西果菜批发市场,2019-10-30
进口龙眼,,26.00,7.50,13.98,无锡锡澄果品批发交易市场,2019-10-29
进口龙眼,,25.00,2.27,13.73,无锡锡澄果品批发交易市场,2020-2-18
进口龙眼,,25.00,2.27,13.73,无锡锡澄果品批发交易市场,2020-2-18
进口龙眼,,37.00,6.00,17.69,无锡锡澄果品批发交易市场,2020-1-19
不知火桔子,,27.50,1.43,10.48,无锡锡澄果品批发交易市场,2020-1-6
进口龙眼,,28.33,6.67,16.76,无锡锡澄果品批发交易市场,2020-1-6
龙眼,泰国/普通/公斤,12.80,8.00,10.40,河南万邦国际农产品物流股份,2019-12-28
进口龙眼,,25.00,7.92,12.16,无锡锡澄果品批发交易市场,2019-11-26
进口龙眼,,25.00,7.92,12.16,无锡锡澄果品批发交易市场,2019-11-26
